Old County and GOR etc,Species,Mean,Rank,% gardens,
Westminster,House_sparrow,0.44,14,21.1,
Westminster,Dunnock,0.38,15,28.2,
Westminster,Chaffinch,0.28,16,16.9,
Westminster,Jay,0.26,17,18.0,
Westminster,Greenfinch,0.23,18,12.7,
Westminster,Wren,0.22,19,20.0,
Westminster,Ring_necked_parakeet,0.18,20,6.0,
Westminster,Jackdaw,0.14,21,4.0,
Westminster,Black_headed_gull ,0.10,22,4.0,
Westminster,Great_spotted_woodpecker,0.10,23,10.0,
Westminster,Herring_gull,0.10,24,2.0,
Westminster,Song_thrush,0.04,25,4.1,
Westminster,Collared_dove,0.03,26,2.8,
Westminster,Moorhen,0.02,27,2.0,
Westminster,Willow_tit,0.02,28,2.0,
Westminster,Barn_owl,0.00,29,0.0,
Westminster,Black_redstart,0.00,30,0.0,
Westminster,Blackcap,0.00,31,0.0,
Westminster,Brambling,0.00,32,0.0,
Westminster,Bullfinch,0.00,33,0.0,
Westminster,Buzzard,0.00,34,0.0,
Westminster,Chiffchaff,0.00,35,0.0,
Westminster,Corn_bunting,0.00,36,0.0,
Westminster,Fieldfare,0.00,37,0.0,
Westminster,Gadwall,0.00,38,0.0,
Westminster,Goldcrest,0.00,39,0.0,
Westminster,Great_black_backed_gull,0.00,40,0.0,
Westminster,Great_crested_grebe,0.00,41,0.0,
Westminster,Green_woodpecker,0.00,42,0.0,
Westminster,Grey_heron,0.00,43,0.0,
Westminster,Grey_partridge,0.00,44,0.0,
Westminster,Grey_wagtail,0.00,45,0.0,
Westminster,Hooded_crow,0.00,46,0.0,
Westminster,Kestrel,0.00,47,0.0,
Westminster,Lapwing,0.00,48,0.0,
Westminster,Lesser_black_backed_gull,0.00,49,0.0,
Westminster,Lesser_spotted_woodpecker,0.00,50,0.0,
Westminster,Linnet,0.00,51,0.0,
Westminster,Little_owl,0.00,52,0.0,
Westminster,Mallard,0.00,53,0.0,
Westminster,Marsh_tit,0.00,54,0.0,
Westminster,Meadow_pipit,0.00,55,0.0,
Westminster,Mistle_thrush,0.00,56,0.0,
Westminster,Mute_swan,0.00,57,0.0,
Westminster,Nuthatch,0.00,58,0.0,
Westminster,Pheasant,0.00,59,0.0,
Westminster,Pied_wagtail,0.00,60,0.0,
Westminster,Raven,0.00,61,0.0,
Westminster,Red_kite,0.00,62,0.0,
Westminster,Red_legged_partridge,0.00,63,0.0,
Westminster,Redpoll,0.00,64,0.0,
Westminster,Redwing,0.00,65,0.0,
Westminster,Reed_bunting,0.00,66,0.0,
Westminster,Rook,0.00,67,0.0,
Westminster,Siskin,0.00,68,0.0,
Westminster,Skylark,0.00,69,0.0,
Westminster,Sparrowhawk,0.00,70,0.0,
Westminster,Stock_dove,0.00,71,0.0,
Westminster,Tawny_owl,0.00,72,0.0,
Westminster,Teal,0.00,73,0.0,
Westminster,Tree_sparrow,0.00,74,0.0,
Westminster,Treecreeper,0.00,75,0.0,
Westminster,Tufted_duck,0.00,76,0.0,
Westminster,Waxwing,0.00,77,0.0,
Westminster,Wigeon,0.00,78,0.0,
Westminster,Yellowhammer,0.00,79,0.0,
Wiltshire,House_sparrow,4.29,1,61.1,
Wiltshire,Blue_tit,2.85,2,78.6,
Wiltshire,Woodpigeon,2.53,3,82.1,
Wiltshire,Blackbird,2.23,4,86.4,
Wiltshire,Starling,2.13,5,33.8,
Wiltshire,Goldfinch,1.92,6,35.1,
Wiltshire,Long_tailed_tit,1.70,7,36.3,
Wiltshire,Great_tit,1.70,8,61.5,
Wiltshire,Chaffinch,1.68,9,48.7,
Wiltshire,Robin,1.37,10,81.5,
Wiltshire,Jackdaw,1.04,11,28.2,
Wiltshire,Collared_dove,0.94,12,40.1,
Wiltshire,Magpie,0.91,13,45.7,
Wiltshire,Dunnock,0.87,14,43.8,
Wiltshire,Greenfinch,0.63,15,23.3,
Wiltshire,Coal_tit,0.58,16,31.0,
Wiltshire,Carrion_crow,0.56,17,21.7,
Wiltshire,Rook,0.41,18,9.9,
Wiltshire,Wren,0.37,19,31.7,
Wiltshire,Feral_pigeon,0.30,20,10.9,
Wiltshire,Great_spotted_woodpecker,0.22,21,19.0,
Wiltshire,Pheasant,0.21,22,10.7,
Wiltshire,Bullfinch,0.15,23,8.3,
Wiltshire,Common_gull,0.14,24,4.2,
Wiltshire,Nuthatch,0.07,25,5.1,
Wiltshire,Blackcap,0.06,26,4.1,
Wiltshire,Jay,0.05,27,4.0,
Wiltshire,Siskin,0.04,28,1.4,
Wiltshire,Song_thrush,0.02,29,2.0,
Wiltshire,Pied_wagtail,0.02,30,1.5,
Wiltshire,Tree_sparrow,0.02,31,0.7,
Wiltshire,Sparrowhawk,0.02,32,1.9,
Wiltshire,Goldcrest,0.02,33,1.6,
Wiltshire,Buzzard,0.02,34,1.2,
Wiltshire,Mallard,0.01,35,0.4,
Wiltshire,Fieldfare,0.01,36,0.5,
Wiltshire,Marsh_tit,0.01,37,0.8,
Wiltshire,Green_woodpecker,0.01,38,1.0,
Wiltshire,Herring_gull,0.01,39,0.4,
Wiltshire,Redpoll,0.01,40,0.5,
Wiltshire,Brambling,0.01,41,0.6,
Wiltshire,Mistle_thrush,0.01,42,0.7,
Wiltshire,Redwing,0.01,43,0.3,
Wiltshire,Red_kite,0.01,44,0.5,
Wiltshire,Black_headed_gull ,0.00,45,0.2,
Wiltshire,Stock_dove,0.00,46,0.3,
Wiltshire,Treecreeper,0.00,47,0.5,
Wiltshire,Kestrel,0.00,48,0.4,
Wiltshire,Moorhen,0.00,49,0.3,
Wiltshire,Willow_tit,0.00,50,0.4,
Wiltshire,Grey_heron,0.00,51,0.4,
Wiltshire,Lesser_spotted_woodpecker,0.00,52,0.3,
Wiltshire,Grey_wagtail,0.00,53,0.3,
Wiltshire,Reed_bunting,0.00,54,0.2,
Wiltshire,Yellowhammer,0.00,55,0.1,
Wiltshire,Linnet,0.00,56,0.1,
Wiltshire,Raven,0.00,57,0.1,
Wiltshire,Chiffchaff,0.00,58,0.1,
Wiltshire,Barn_owl,0.00,59,0.1,
Wiltshire,Red_legged_partridge,0.00,60,0.0,
Wiltshire,Mute_swan,0.00,61,0.0,
Wiltshire,Black_redstart,0.00,62,0.0,
