country,Region,county,species,Mean,Rank,% of gardens,
Wales,WALES,CARDIFF,Lapwing,0.00,63,0.00,
Wales,WALES,CARDIFF,Yellowhammer,0.00,63,0.00,
Wales,WALES,CARDIFF,Red_kite,0.00,63,0.00,
Wales,WALES,CARDIFF,Little_owl,0.00,63,0.00,
Wales,WALES,CARDIFF,Barn_owl,0.00,63,0.00,
Wales,WALES,CARMARTHENSHIRE,Starling,6.30,1,69.45,
Wales,WALES,CARMARTHENSHIRE,House_Sparrow,5.29,2,80.50,
Wales,WALES,CARMARTHENSHIRE,Blue_Tit,5.10,3,92.85,
Wales,WALES,CARMARTHENSHIRE,Chaffinch,5.06,4,83.86,
Wales,WALES,CARMARTHENSHIRE,Blackbird,3.10,5,97.29,
Wales,WALES,CARMARTHENSHIRE,Great_Tit,2.61,6,76.60,
Wales,WALES,CARMARTHENSHIRE,Robin,1.95,7,95.56,
Wales,WALES,CARMARTHENSHIRE,Jackdaw,1.77,8,40.67,
Wales,WALES,CARMARTHENSHIRE,Collared_Dove,1.39,9,53.52,
Wales,WALES,CARMARTHENSHIRE,Coal_Tit,1.31,10,57.42,
Wales,WALES,CARMARTHENSHIRE,Magpie,1.28,11,60.78,
Wales,WALES,CARMARTHENSHIRE,Dunnock,1.26,12,61.86,
Wales,WALES,CARMARTHENSHIRE,Greenfinch,1.14,13,34.78,
Wales,WALES,CARMARTHENSHIRE,Long_tailed_tit,1.13,14,24.38,
Wales,WALES,CARMARTHENSHIRE,Goldfinch,0.96,15,21.34,
Wales,WALES,CARMARTHENSHIRE,Carrion_crow,0.87,16,33.39,
Wales,WALES,CARMARTHENSHIRE,Nuthatch,0.65,17,41.39,
Wales,WALES,CARMARTHENSHIRE,Song_Thrush,0.59,18,42.81,
Wales,WALES,CARMARTHENSHIRE,Siskin,0.55,19,15.10,
Wales,WALES,CARMARTHENSHIRE,Great_spotted_woodpecker,0.41,20,30.20,
Wales,WALES,CARMARTHENSHIRE,Wren,0.41,20,31.79,
Wales,WALES,CARMARTHENSHIRE,Woodpigeon,0.39,22,17.01,
Wales,WALES,CARMARTHENSHIRE,Redwing,0.36,23,5.68,
Wales,WALES,CARMARTHENSHIRE,Pied_wagtail,0.33,24,22.56,
Wales,WALES,CARMARTHENSHIRE,Rook,0.31,25,5.68,
Wales,WALES,CARMARTHENSHIRE,Lapwing,0.27,26,0.53,
Wales,WALES,CARMARTHENSHIRE,Fieldfare,0.26,27,3.37,
Wales,WALES,CARMARTHENSHIRE,Bullfinch,0.25,28,10.30,
Wales,WALES,CARMARTHENSHIRE,Tree_sparrow,0.21,29,4.97,
Wales,WALES,CARMARTHENSHIRE,Jay,0.15,30,9.24,
Wales,WALES,CARMARTHENSHIRE,Common_gull,0.15,31,3.73,
Wales,WALES,CARMARTHENSHIRE,Buzzard,0.14,32,9.41,
Wales,WALES,CARMARTHENSHIRE,Marsh_tit,0.14,32,8.70,
Wales,WALES,CARMARTHENSHIRE,Feral_pigeon,0.10,34,4.09,
Wales,WALES,CARMARTHENSHIRE,Pheasant,0.09,35,3.91,
Wales,WALES,CARMARTHENSHIRE,Red_kite,0.08,36,5.86,
Wales,WALES,CARMARTHENSHIRE,Blackcap,0.07,37,5.51,
Wales,WALES,CARMARTHENSHIRE,Grey_wagtail,0.07,38,4.97,
Wales,WALES,CARMARTHENSHIRE,Lesser_spotted_woodpecker,0.06,39,3.73,
Wales,WALES,CARMARTHENSHIRE,Mistle_thrush,0.06,40,4.62,
Wales,WALES,CARMARTHENSHIRE,Mallard,0.06,41,0.53,
Wales,WALES,CARMARTHENSHIRE,Willow_tit,0.06,42,3.73,
Wales,WALES,CARMARTHENSHIRE,Reed_bunting,0.05,43,1.60,
Wales,WALES,CARMARTHENSHIRE,Treecreeper,0.05,44,3.37,
Wales,WALES,CARMARTHENSHIRE,Brambling,0.04,45,2.31,
Wales,WALES,CARMARTHENSHIRE,Hooded_crow,0.04,46,1.24,
Wales,WALES,CARMARTHENSHIRE,Raven,0.04,46,1.78,
Wales,WALES,CARMARTHENSHIRE,Herring_gull,0.03,48,1.24,
Wales,WALES,CARMARTHENSHIRE,Goldcrest,0.03,49,2.49,
Wales,WALES,CARMARTHENSHIRE,Black_headed_gull,0.03,50,0.53,
Wales,WALES,CARMARTHENSHIRE,Stock_dove,0.03,51,1.24,
Wales,WALES,CARMARTHENSHIRE,Grey_heron,0.03,52,1.60,
Wales,WALES,CARMARTHENSHIRE,Sparrowhawk,0.02,53,2.31,
Wales,WALES,CARMARTHENSHIRE,Yellowhammer,0.02,54,0.53,
Wales,WALES,CARMARTHENSHIRE,Moorhen,0.02,55,0.89,
Wales,WALES,CARMARTHENSHIRE,Chiffchaff,0.02,56,0.89,
Wales,WALES,CARMARTHENSHIRE,Redpoll,0.01,57,0.36,
Wales,WALES,CARMARTHENSHIRE,Green_woodpecker,0.01,57,1.42,
Wales,WALES,CARMARTHENSHIRE,Corn_bunting,0.01,59,0.71,
Wales,WALES,CARMARTHENSHIRE,Lesser_black_backed_gull,0.01,60,0.18,
Wales,WALES,CARMARTHENSHIRE,Tawny_owl,0.01,61,0.36,
Wales,WALES,CARMARTHENSHIRE,Little_owl,0.01,61,0.18,
Wales,WALES,CARMARTHENSHIRE,Meadow_pipit,0.00,63,0.36,
Wales,WALES,CARMARTHENSHIRE,Great_black_backed_gull,0.00,63,0.18,
Wales,WALES,CARMARTHENSHIRE,Ring_necked_parakeet,0.00,65,0.18,
Wales,WALES,CARMARTHENSHIRE,Kestrel,0.00,65,0.18,
Wales,WALES,CARMARTHENSHIRE,Skylark,0.00,65,0.18,
Wales,WALES,CARMARTHENSHIRE,Black_redstart,0.00,65,0.18,
Wales,WALES,CARMARTHENSHIRE,Red_legged_partridge,0.00,65,0.18,
Wales,WALES,CARMARTHENSHIRE,Grey_partridge,0.00,70,0.00,
Wales,WALES,CARMARTHENSHIRE,Waxwing,0.00,70,0.00,
Wales,WALES,CARMARTHENSHIRE,Linnet,0.00,70,0.00,
Wales,WALES,CARMARTHENSHIRE,Barn_owl,0.00,70,0.00,
Wales,WALES,CEREDIGION,Starling,7.07,1,74.23,
Wales,WALES,CEREDIGION,Chaffinch,5.38,2,86.25,
Wales,WALES,CEREDIGION,Blue_Tit,4.72,3,93.46,
Wales,WALES,CEREDIGION,House_Sparrow,4.47,4,72.23,
Wales,WALES,CEREDIGION,Blackbird,2.97,5,95.86,
Wales,WALES,CEREDIGION,Great_Tit,2.58,6,79.31,
Wales,WALES,CEREDIGION,Robin,1.94,7,95.73,
Wales,WALES,CEREDIGION,Dunnock,1.50,8,63.42,
Wales,WALES,CEREDIGION,Coal_Tit,1.40,9,61.15,
Wales,WALES,CEREDIGION,Jackdaw,1.38,10,34.98,
Wales,WALES,CEREDIGION,Greenfinch,1.35,11,38.45,
Wales,WALES,CEREDIGION,Magpie,1.34,12,60.88,
Wales,WALES,CEREDIGION,Long_tailed_tit,1.10,13,23.36,
Wales,WALES,CEREDIGION,Collared_Dove,1.03,14,44.33,
Wales,WALES,CEREDIGION,Carrion_crow,0.91,15,34.04,
Wales,WALES,CEREDIGION,Goldfinch,0.89,16,21.63,
Wales,WALES,CEREDIGION,Nuthatch,0.73,17,44.37,
Wales,WALES,CEREDIGION,Rook,0.57,18,10.33,
Wales,WALES,CEREDIGION,Great_spotted_woodpecker,0.53,19,38.26,
Wales,WALES,CEREDIGION,Song_Thrush,0.46,20,37.79,
Wales,WALES,CEREDIGION,Woodpigeon,0.37,21,15.75,
Wales,WALES,CEREDIGION,Wren,0.34,22,28.40,
Wales,WALES,CEREDIGION,Siskin,0.31,23,10.33,
Wales,WALES,CEREDIGION,Red_kite,0.25,24,11.27,
Wales,WALES,CEREDIGION,Pied_wagtail,0.24,25,17.84,
Wales,WALES,CEREDIGION,Common_gull,0.19,26,4.69,
Wales,WALES,CEREDIGION,Bullfinch,0.18,27,7.75,
Wales,WALES,CEREDIGION,Jay,0.17,28,11.74,
Wales,WALES,CEREDIGION,Buzzard,0.17,28,11.50,
Wales,WALES,CEREDIGION,Fieldfare,0.17,30,3.52,
Wales,WALES,CEREDIGION,Pheasant,0.15,31,6.57,
Wales,WALES,CEREDIGION,Redwing,0.13,32,3.76,
Wales,WALES,CEREDIGION,Herring_gull,0.11,33,3.29,
Wales,WALES,CEREDIGION,Mistle_thrush,0.10,34,6.57,
Wales,WALES,CEREDIGION,Marsh_tit,0.10,35,5.40,
Wales,WALES,CEREDIGION,Tree_sparrow,0.09,36,3.05,
Wales,WALES,CEREDIGION,Feral_pigeon,0.07,37,3.76,
Wales,WALES,CEREDIGION,Hooded_crow,0.07,38,2.35,
Wales,WALES,CEREDIGION,Brambling,0.07,39,3.05,
Wales,WALES,CEREDIGION,Treecreeper,0.06,40,4.93,
Wales,WALES,CEREDIGION,Black_headed_gull,0.06,40,1.17,
Wales,WALES,CEREDIGION,Raven,0.06,40,2.35,
Wales,WALES,CEREDIGION,Willow_tit,0.05,43,2.82,
Wales,WALES,CEREDIGION,Lesser_spotted_woodpecker,0.05,43,3.99,
Wales,WALES,CEREDIGION,Yellowhammer,0.05,45,1.88,
Wales,WALES,CEREDIGION,Goldcrest,0.04,46,3.29,
Wales,WALES,CEREDIGION,Blackcap,0.04,47,2.11,
Wales,WALES,CEREDIGION,Grey_heron,0.04,48,3.52,
Wales,WALES,CEREDIGION,Grey_wagtail,0.03,49,2.82,
Wales,WALES,CEREDIGION,Chiffchaff,0.03,50,1.41,
Wales,WALES,CEREDIGION,Sparrowhawk,0.03,50,2.82,
Wales,WALES,CEREDIGION,Mallard,0.02,52,0.94,
Wales,WALES,CEREDIGION,Reed_bunting,0.02,53,1.17,
Wales,WALES,CEREDIGION,Moorhen,0.01,54,0.94,
Wales,WALES,CEREDIGION,Tawny_owl,0.01,55,0.70,
Wales,WALES,CEREDIGION,Stock_dove,0.01,56,0.47,
Wales,WALES,CEREDIGION,Meadow_pipit,0.01,57,0.47,
Wales,WALES,CEREDIGION,Corn_bunting,0.01,57,0.47,
Wales,WALES,CEREDIGION,Barn_owl,0.01,57,0.47,
Wales,WALES,CEREDIGION,Lapwing,0.00,60,0.47,
Wales,WALES,CEREDIGION,Linnet,0.00,61,0.23,
Wales,WALES,CEREDIGION,Green_woodpecker,0.00,61,0.23,
Wales,WALES,CEREDIGION,Ring_necked_parakeet,0.00,63,0.00,
Wales,WALES,CEREDIGION,Lesser_black_backed_gull,0.00,63,0.00,
Wales,WALES,CEREDIGION,Grey_partridge,0.00,63,0.00,
Wales,WALES,CEREDIGION,Waxwing,0.00,63,0.00,
Wales,WALES,CEREDIGION,Redpoll,0.00,63,0.00,
Wales,WALES,CEREDIGION,Kestrel,0.00,63,0.00,
Wales,WALES,CEREDIGION,Great_black_backed_gull,0.00,63,0.00,
Wales,WALES,CEREDIGION,Skylark,0.00,63,0.00,
Wales,WALES,CEREDIGION,Little_owl,0.00,63,0.00,
Wales,WALES,CEREDIGION,Black_redstart,0.00,63,0.00,
Wales,WALES,CEREDIGION,Red_legged_partridge,0.00,63,0.00,
Wales,WALES,CONWY,House_Sparrow,3.39,1,58.79,
Wales,WALES,CONWY,Blue_Tit,3.25,2,82.43,
Wales,WALES,CONWY,Chaffinch,3.05,3,65.23,
Wales,WALES,CONWY,Blackbird,2.98,4,94.18,
Wales,WALES,CONWY,Starling,2.06,5,35.78,
Wales,WALES,CONWY,Long_tailed_tit,1.67,6,33.00,
Wales,WALES,CONWY,Jackdaw,1.66,7,40.48,
Wales,WALES,CONWY,Great_Tit,1.50,8,54.87,
Wales,WALES,CONWY,Robin,1.47,9,87.86,
Wales,WALES,CONWY,Dunnock,1.21,10,57.90,
Wales,WALES,CONWY,Coal_Tit,1.21,11,52.97,
Wales,WALES,CONWY,Collared_Dove,1.01,12,45.26,
Wales,WALES,CONWY,Magpie,0.88,13,46.27,
Wales,WALES,CONWY,Woodpigeon,0.87,14,37.80,
Wales,WALES,CONWY,Greenfinch,0.82,15,25.28,
Wales,WALES,CONWY,Goldfinch,0.78,16,21.74,
Wales,WALES,CONWY,Feral_pigeon,0.69,17,19.76,
Wales,WALES,CONWY,Carrion_crow,0.55,18,28.92,
Wales,WALES,CONWY,Common_gull,0.38,19,10.36,
Wales,WALES,CONWY,Nuthatch,0.34,20,22.17,
Wales,WALES,CONWY,Song_Thrush,0.32,21,25.78,
Wales,WALES,CONWY,Wren,0.29,22,24.34,
Wales,WALES,CONWY,Herring_gull,0.27,23,9.40,
Wales,WALES,CONWY,Blackcap,0.22,24,15.90,
Wales,WALES,CONWY,Great_spotted_woodpecker,0.22,25,16.39,
Wales,WALES,CONWY,Siskin,0.20,26,6.27,
Wales,WALES,CONWY,Pheasant,0.18,27,6.99,
Wales,WALES,CONWY,Pied_wagtail,0.16,28,7.95,
Wales,WALES,CONWY,Rook,0.14,29,4.34,
Wales,WALES,CONWY,Tree_sparrow,0.14,29,2.65,
Wales,WALES,CONWY,Buzzard,0.08,31,4.82,
Wales,WALES,CONWY,Bullfinch,0.07,32,3.13,
Wales,WALES,CONWY,Jay,0.07,32,4.34,
Wales,WALES,CONWY,Black_headed_gull,0.06,34,0.72,
Wales,WALES,CONWY,Goldcrest,0.05,35,4.58,
Wales,WALES,CONWY,Hooded_crow,0.04,36,1.69,
Wales,WALES,CONWY,Fieldfare,0.04,37,1.69,
Wales,WALES,CONWY,Grey_wagtail,0.04,37,3.13,
Wales,WALES,CONWY,Redwing,0.04,37,0.96,
Wales,WALES,CONWY,Treecreeper,0.04,40,3.61,
Wales,WALES,CONWY,Mistle_thrush,0.03,41,2.65,
Wales,WALES,CONWY,Lesser_spotted_woodpecker,0.03,42,1.69,
Wales,WALES,CONWY,Raven,0.03,43,1.45,
Wales,WALES,CONWY,Sparrowhawk,0.02,44,2.41,
Wales,WALES,CONWY,Yellowhammer,0.02,45,0.48,
Wales,WALES,CONWY,Grey_heron,0.02,45,1.69,
Wales,WALES,CONWY,Marsh_tit,0.01,47,0.72,
Wales,WALES,CONWY,Brambling,0.01,47,0.96,
Wales,WALES,CONWY,Kestrel,0.01,49,0.72,
Wales,WALES,CONWY,Willow_tit,0.01,50,0.72,
Wales,WALES,CONWY,Reed_bunting,0.01,50,0.48,
Wales,WALES,CONWY,Tawny_owl,0.00,52,0.48,
Wales,WALES,CONWY,Corn_bunting,0.00,52,0.24,
Wales,WALES,CONWY,Chiffchaff,0.00,54,0.24,
Wales,WALES,CONWY,Redpoll,0.00,54,0.24,
Wales,WALES,CONWY,Linnet,0.00,54,0.24,
Wales,WALES,CONWY,Meadow_pipit,0.00,54,0.24,
Wales,WALES,CONWY,Green_woodpecker,0.00,54,0.24,
Wales,WALES,CONWY,Barn_owl,0.00,54,0.24,
Wales,WALES,CONWY,Ring_necked_parakeet,0.00,60,0.00,
Wales,WALES,CONWY,Lesser_black_backed_gull,0.00,60,0.00,
Wales,WALES,CONWY,Mallard,0.00,60,0.00,
Wales,WALES,CONWY,Grey_partridge,0.00,60,0.00,
Wales,WALES,CONWY,Waxwing,0.00,60,0.00,
Wales,WALES,CONWY,Great_black_backed_gull,0.00,60,0.00,
Wales,WALES,CONWY,Lapwing,0.00,60,0.00,
Wales,WALES,CONWY,Moorhen,0.00,60,0.00,
Wales,WALES,CONWY,Skylark,0.00,60,0.00,
Wales,WALES,CONWY,Red_kite,0.00,60,0.00,
Wales,WALES,CONWY,Little_owl,0.00,60,0.00,
Wales,WALES,CONWY,Stock_dove,0.00,60,0.00,
Wales,WALES,CONWY,Black_redstart,0.00,60,0.00,
Wales,WALES,CONWY,Red_legged_partridge,0.00,60,0.00,
Wales,WALES,DENBIGHSHIRE,House_Sparrow,5.17,1,74.38,
Wales,WALES,DENBIGHSHIRE,Blue_Tit,3.44,2,83.53,
Wales,WALES,DENBIGHSHIRE,Blackbird,2.83,3,95.01,
Wales,WALES,DENBIGHSHIRE,Chaffinch,2.63,4,63.56,
Wales,WALES,DENBIGHSHIRE,Starling,2.31,5,40.93,
Wales,WALES,DENBIGHSHIRE,Long_tailed_tit,2.25,6,40.93,
Wales,WALES,DENBIGHSHIRE,Great_Tit,1.86,7,57.74,
Wales,WALES,DENBIGHSHIRE,Robin,1.41,8,84.03,
Wales,WALES,DENBIGHSHIRE,Collared_Dove,1.32,9,54.91,
Wales,WALES,DENBIGHSHIRE,Coal_Tit,1.26,10,54.74,
Wales,WALES,DENBIGHSHIRE,Goldfinch,1.26,10,25.96,
Wales,WALES,DENBIGHSHIRE,Dunnock,1.20,12,57.57,
Wales,WALES,DENBIGHSHIRE,Jackdaw,0.92,13,27.62,
Wales,WALES,DENBIGHSHIRE,Greenfinch,0.85,14,30.45,
Wales,WALES,DENBIGHSHIRE,Woodpigeon,0.84,15,36.44,
Wales,WALES,DENBIGHSHIRE,Magpie,0.82,16,43.43,
Wales,WALES,DENBIGHSHIRE,Carrion_crow,0.60,17,23.76,
Wales,WALES,DENBIGHSHIRE,Feral_pigeon,0.58,18,14.92,
Wales,WALES,DENBIGHSHIRE,Nuthatch,0.41,19,21.82,
Wales,WALES,DENBIGHSHIRE,Wren,0.36,20,29.83,
Wales,WALES,DENBIGHSHIRE,Pheasant,0.31,21,11.60,
Wales,WALES,DENBIGHSHIRE,Siskin,0.30,22,7.18,
Wales,WALES,DENBIGHSHIRE,Common_gull,0.25,23,6.35,
Wales,WALES,DENBIGHSHIRE,Song_Thrush,0.23,24,19.06,
Wales,WALES,DENBIGHSHIRE,Great_spotted_woodpecker,0.22,25,18.78,
Wales,WALES,DENBIGHSHIRE,Rook,0.22,26,3.59,
Wales,WALES,DENBIGHSHIRE,Mallard,0.19,27,0.83,
Wales,WALES,DENBIGHSHIRE,Pied_wagtail,0.16,28,11.88,
Wales,WALES,DENBIGHSHIRE,Black_headed_gull,0.13,29,1.93,
Wales,WALES,DENBIGHSHIRE,Bullfinch,0.12,30,5.80,
Wales,WALES,DENBIGHSHIRE,Fieldfare,0.11,31,3.31,
Wales,WALES,DENBIGHSHIRE,Treecreeper,0.09,32,7.73,
Wales,WALES,DENBIGHSHIRE,Tree_sparrow,0.08,33,3.04,
Wales,WALES,DENBIGHSHIRE,Herring_gull,0.08,34,4.42,
Wales,WALES,DENBIGHSHIRE,Yellowhammer,0.07,35,0.83,
Wales,WALES,DENBIGHSHIRE,Blackcap,0.06,36,4.97,
Wales,WALES,DENBIGHSHIRE,Buzzard,0.05,37,3.59,
Wales,WALES,DENBIGHSHIRE,Mistle_thrush,0.05,38,1.93,
Wales,WALES,DENBIGHSHIRE,Lesser_spotted_woodpecker,0.04,39,3.31,
Wales,WALES,DENBIGHSHIRE,Brambling,0.04,40,1.38,
Wales,WALES,DENBIGHSHIRE,Goldcrest,0.03,41,2.21,
Wales,WALES,DENBIGHSHIRE,Hooded_crow,0.03,42,1.10,
Wales,WALES,DENBIGHSHIRE,Sparrowhawk,0.03,42,2.76,
Wales,WALES,DENBIGHSHIRE,Grey_wagtail,0.02,44,1.38,
Wales,WALES,DENBIGHSHIRE,Redwing,0.02,44,1.10,
Wales,WALES,DENBIGHSHIRE,Jay,0.02,46,1.66,
Wales,WALES,DENBIGHSHIRE,Willow_tit,0.02,46,1.38,
Wales,WALES,DENBIGHSHIRE,Reed_bunting,0.02,46,0.55,
Wales,WALES,DENBIGHSHIRE,Stock_dove,0.02,46,1.10,
Wales,WALES,DENBIGHSHIRE,Marsh_tit,0.01,50,1.10,
Wales,WALES,DENBIGHSHIRE,Grey_heron,0.01,51,1.10,
Wales,WALES,DENBIGHSHIRE,Red_legged_partridge,0.01,51,0.28,
Wales,WALES,DENBIGHSHIRE,Kestrel,0.01,53,0.55,
Wales,WALES,DENBIGHSHIRE,Green_woodpecker,0.01,53,0.83,
Wales,WALES,DENBIGHSHIRE,Red_kite,0.01,53,0.55,
Wales,WALES,DENBIGHSHIRE,Raven,0.01,53,0.55,
Wales,WALES,DENBIGHSHIRE,Redpoll,0.01,57,0.28,
Wales,WALES,DENBIGHSHIRE,Linnet,0.01,57,0.55,
Wales,WALES,DENBIGHSHIRE,Lesser_black_backed_gull,0.00,59,0.28,
Wales,WALES,DENBIGHSHIRE,Tawny_owl,0.00,59,0.28,
Wales,WALES,DENBIGHSHIRE,Chiffchaff,0.00,59,0.28,
Wales,WALES,DENBIGHSHIRE,Lapwing,0.00,59,0.28,
Wales,WALES,DENBIGHSHIRE,Moorhen,0.00,59,0.28,
Wales,WALES,DENBIGHSHIRE,Ring_necked_parakeet,0.00,64,0.00,
Wales,WALES,DENBIGHSHIRE,Grey_partridge,0.00,64,0.00,
Wales,WALES,DENBIGHSHIRE,Waxwing,0.00,64,0.00,
Wales,WALES,DENBIGHSHIRE,Meadow_pipit,0.00,64,0.00,
Wales,WALES,DENBIGHSHIRE,Great_black_backed_gull,0.00,64,0.00,
Wales,WALES,DENBIGHSHIRE,Corn_bunting,0.00,64,0.00,
Wales,WALES,DENBIGHSHIRE,Skylark,0.00,64,0.00,
Wales,WALES,DENBIGHSHIRE,Little_owl,0.00,64,0.00,
Wales,WALES,DENBIGHSHIRE,Barn_owl,0.00,64,0.00,
Wales,WALES,DENBIGHSHIRE,Black_redstart,0.00,64,0.00,
Wales,WALES,FLINTSHIRE,House_Sparrow,5.07,1,76.27,
Wales,WALES,FLINTSHIRE,Blackbird,3.23,2,96.32,
Wales,WALES,FLINTSHIRE,Blue_Tit,2.87,3,87.18,
Wales,WALES,FLINTSHIRE,Chaffinch,2.48,4,66.88,
Wales,WALES,FLINTSHIRE,Long_tailed_tit,2.34,5,41.88,
Wales,WALES,FLINTSHIRE,Starling,2.33,6,46.70,
Wales,WALES,FLINTSHIRE,Great_Tit,1.84,7,66.37,
Wales,WALES,FLINTSHIRE,Goldfinch,1.67,8,30.71,
Wales,WALES,FLINTSHIRE,Collared_Dove,1.57,9,62.94,
Wales,WALES,FLINTSHIRE,Robin,1.51,10,88.96,
Wales,WALES,FLINTSHIRE,Dunnock,1.21,11,55.71,
Wales,WALES,FLINTSHIRE,Woodpigeon,1.18,12,50.38,
Wales,WALES,FLINTSHIRE,Coal_Tit,1.17,13,57.49,
Wales,WALES,FLINTSHIRE,Greenfinch,0.98,14,32.74,
Wales,WALES,FLINTSHIRE,Magpie,0.93,15,48.35,
Wales,WALES,FLINTSHIRE,Jackdaw,0.77,16,22.14,
Wales,WALES,FLINTSHIRE,Carrion_crow,0.65,17,24.62,
Wales,WALES,FLINTSHIRE,Nuthatch,0.41,18,27.29,
Wales,WALES,FLINTSHIRE,Wren,0.37,19,28.63,
Wales,WALES,FLINTSHIRE,Common_gull,0.29,20,4.20,
Wales,WALES,FLINTSHIRE,Siskin,0.27,21,8.02,
Wales,WALES,FLINTSHIRE,Song_Thrush,0.26,22,20.42,
Wales,WALES,FLINTSHIRE,Fieldfare,0.25,23,2.67,
Wales,WALES,FLINTSHIRE,Feral_pigeon,0.24,24,9.92,
Wales,WALES,FLINTSHIRE,Bullfinch,0.24,25,11.07,
Wales,WALES,FLINTSHIRE,Black_headed_gull,0.23,26,1.91,
Wales,WALES,FLINTSHIRE,Great_spotted_woodpecker,0.21,27,17.37,
Wales,WALES,FLINTSHIRE,Pied_wagtail,0.18,28,12.21,
Wales,WALES,FLINTSHIRE,Tree_sparrow,0.16,29,3.24,
Wales,WALES,FLINTSHIRE,Pheasant,0.11,30,6.30,
Wales,WALES,FLINTSHIRE,Blackcap,0.11,31,8.02,
Wales,WALES,FLINTSHIRE,Jay,0.11,32,7.63,
Wales,WALES,FLINTSHIRE,Rook,0.10,33,3.24,
Wales,WALES,FLINTSHIRE,Brambling,0.07,34,3.24,
Wales,WALES,FLINTSHIRE,Treecreeper,0.06,35,5.92,
Wales,WALES,FLINTSHIRE,Goldcrest,0.06,36,4.96,
Wales,WALES,FLINTSHIRE,Mistle_thrush,0.05,37,4.20,
Wales,WALES,FLINTSHIRE,Redpoll,0.04,38,1.15,
Wales,WALES,FLINTSHIRE,Redwing,0.03,39,0.76,
Wales,WALES,FLINTSHIRE,Buzzard,0.03,40,2.67,
Wales,WALES,FLINTSHIRE,Lesser_spotted_woodpecker,0.03,40,2.67,
Wales,WALES,FLINTSHIRE,Herring_gull,0.03,42,0.95,
Wales,WALES,FLINTSHIRE,Waxwing,0.03,42,0.38,
Wales,WALES,FLINTSHIRE,Marsh_tit,0.03,42,1.72,
Wales,WALES,FLINTSHIRE,Sparrowhawk,0.02,45,2.29,
Wales,WALES,FLINTSHIRE,Grey_wagtail,0.02,46,1.53,
Wales,WALES,FLINTSHIRE,Moorhen,0.01,47,0.57,
Wales,WALES,FLINTSHIRE,Raven,0.01,47,0.76,
Wales,WALES,FLINTSHIRE,Mallard,0.01,49,0.38,
Wales,WALES,FLINTSHIRE,Yellowhammer,0.01,49,0.57,
Wales,WALES,FLINTSHIRE,Grey_heron,0.01,49,1.15,
Wales,WALES,FLINTSHIRE,Lesser_black_backed_gull,0.01,52,0.19,
Wales,WALES,FLINTSHIRE,Chiffchaff,0.01,52,0.57,
Wales,WALES,FLINTSHIRE,Hooded_crow,0.01,52,0.38,
Wales,WALES,FLINTSHIRE,Kestrel,0.01,55,0.57,
Wales,WALES,FLINTSHIRE,Great_black_backed_gull,0.01,55,0.19,
Wales,WALES,FLINTSHIRE,Willow_tit,0.01,55,0.76,
Wales,WALES,FLINTSHIRE,Red_legged_partridge,0.01,58,0.38,
Wales,WALES,FLINTSHIRE,Tawny_owl,0.00,59,0.38,
Wales,WALES,FLINTSHIRE,Stock_dove,0.00,59,0.19,
Wales,WALES,FLINTSHIRE,Barn_owl,0.00,59,0.19,
Wales,WALES,FLINTSHIRE,Green_woodpecker,0.00,62,0.19,
Wales,WALES,FLINTSHIRE,Red_kite,0.00,62,0.19,
Wales,WALES,FLINTSHIRE,Ring_necked_parakeet,0.00,64,0.00,
Wales,WALES,FLINTSHIRE,Grey_partridge,0.00,64,0.00,
Wales,WALES,FLINTSHIRE,Linnet,0.00,64,0.00,
Wales,WALES,FLINTSHIRE,Meadow_pipit,0.00,64,0.00,
Wales,WALES,FLINTSHIRE,Reed_bunting,0.00,64,0.00,
Wales,WALES,FLINTSHIRE,Lapwing,0.00,64,0.00,
Wales,WALES,FLINTSHIRE,Corn_bunting,0.00,64,0.00,
Wales,WALES,FLINTSHIRE,Skylark,0.00,64,0.00,
Wales,WALES,FLINTSHIRE,Little_owl,0.00,64,0.00,
Wales,WALES,FLINTSHIRE,Black_redstart,0.00,64,0.00,
Wales,WALES,GWYNEDD,House_Sparrow,5.41,1,73.83,
Wales,WALES,GWYNEDD,Chaffinch,5.09,2,83.57,
Wales,WALES,GWYNEDD,Blue_Tit,4.33,3,91.40,
Wales,WALES,GWYNEDD,Blackbird,3.18,4,95.32,
Wales,WALES,GWYNEDD,Starling,2.73,5,35.15,
Wales,WALES,GWYNEDD,Great_Tit,2.38,6,75.60,
Wales,WALES,GWYNEDD,Robin,1.94,7,96.21,
Wales,WALES,GWYNEDD,Jackdaw,1.90,8,38.58,
Wales,WALES,GWYNEDD,Coal_Tit,1.49,9,58.53,
Wales,WALES,GWYNEDD,Collared_Dove,1.41,10,51.20,
Wales,WALES,GWYNEDD,Dunnock,1.36,11,64.48,
Wales,WALES,GWYNEDD,Greenfinch,1.32,12,36.54,
Wales,WALES,GWYNEDD,Goldfinch,1.04,13,21.74,
Wales,WALES,GWYNEDD,Long_tailed_tit,1.03,14,20.61,
Wales,WALES,GWYNEDD,Carrion_crow,0.97,15,29.71,
Wales,WALES,GWYNEDD,Magpie,0.93,16,45.13,
Wales,WALES,GWYNEDD,Nuthatch,0.60,17,36.59,
Wales,WALES,GWYNEDD,Woodpigeon,0.47,18,16.94,
Wales,WALES,GWYNEDD,Pheasant,0.45,19,8.20,
Wales,WALES,GWYNEDD,Siskin,0.43,20,11.53,
